run_id,arm,rep,seq,round,seat,status,total_pool_tonnes,uk_tranche_tonnes,allocation,out_of_quota_rate_pct,duration_years,review_clause,other_terms,message_chars
firm__rep2__2026-08-26T21-10-59-661Z,firm,2,6,1,uk-geneva,counter,3000000,2000000,country_specific,15,3,True,"TCA tariff preferences for UK-origin steel preserved; no disapplication of FTA treatment specific to the UK | Country-specific UK tranche calculated against a representative recent historical trade period, not first-come first-served | Mid-term review tied to evidence of continued non-market-economy overcapacity, not automatic rollover | No prejudice to UK's own Article XXVIII process or treatment of EU exporters under UK's steel safeguard",1800
firm__rep2__2026-08-26T21-10-59-661Z,firm,2,18,2,eu-geneva,,,,,,,,,2067
firm__rep2__2026-08-26T21-10-59-661Z,firm,2,19,2,uk-geneva,counter,2600000,2200000,country_specific,17.5,3,True,"UK tranche administered by licence to UK exporters, not first-come-first-served | Review clause at year 2 tied explicitly to non-market-economy overcapacity conditions | TCA tariff treatment for UK-origin steel preserved as a separate item, not absorbed into TRQ compensation | Anti-circumvention mechanism (melt-and-pour/substantial transformation verification) as an additional safeguard alongside preserved TCA treatment, not a substitute for it | UK tranche additional to, not carved from, any residual global pool serving other suppliers",2427
firm__rep2__2026-08-26T21-10-59-661Z,firm,2,30,3,eu-geneva,counter,600000,450000,country_specific,50,5,True,"UK tranche administered by licence to UK exporters, not FCFS | Review at year 3 tied to assessment of NME overcapacity situation | Capped preferential sub-quota of up to 150,000 tonnes within the UK tranche retains TCA tariff treatment | Melt-and-pour / substantial transformation verification applies to UK-origin trade outside the preferential sub-quota | Transitional/stepped out-of-quota rate mechanics open for discussion in final round, contingent on overall package movement | 2.2 million tonne tranche and 15-20% out-of-quota rate range are not accommodable",2246
firm__rep2__2026-08-26T21-10-59-661Z,firm,2,31,3,uk-geneva,counter,1500000,1200000,country_specific,20,3,True,"Review at year 2, not year 3, with capacity to adjust rate and volume based on overcapacity assessment | UK tranche administered by licence to UK exporters | TCA tariff treatment preserved for UK-origin steel as a standing matter, not capped within a sub-quota | Melt-and-pour / substantial transformation verification mechanism to sit alongside preserved TCA treatment as an anti-circumvention safeguard, not a substitute for it | EU to bring a specific out-of-quota rate figure, not a hypothetical, to the final round",2540
firm__rep2__2026-08-26T21-10-59-661Z,firm,2,43,4,eu-geneva,counter,900000,750000,country_specific,25,5,True,"UK tranche administered by licence to UK exporters, not first-come first-served | Review at year 2 with defined, capped adjustment triggers (bounded movement in tranche size and/or rate) tied to a documented overcapacity/trade-flow assessment — not open-ended renegotiation | TCA preferential sub-quota of 300,000 tonnes (40% of the UK tranche) retains TCA tariff treatment for UK-origin steel | Melt-and-pour / substantial transformation verification mechanism applies to the remainder of the UK tranche and to all non-tranche UK-origin volumes | Remaining 150,000 tonnes of the total 900,000 tonne pool remains available to other principal suppliers via separate arrangements | Package presented as final and indivisible — pool, tranche, rate, review and TCA terms stand together | Expectation of reciprocal good-faith treatment of EU exporters under the UK's own parallel Article XXVIII/safeguard process",2539
firm__rep2__2026-08-26T21-10-59-661Z,firm,2,44,4,uk-geneva,accept,900000,750000,country_specific,25,5,True,"UK tranche administered by licence to UK exporters, not first-come-first-served | TCA preferential sub-quota of 300,000 tonnes within the UK tranche retaining TCA tariff treatment | Melt-and-pour or substantial transformation verification applies to UK-origin volumes outside the 300,000 tonne TCA sub-quota, including out-of-tranche volumes | Year-2 review with defined triggers permitting adjustment to both rate and volume based on documented overcapacity and trade-flow assessment | Implementation detail on review triggers and verification mechanism to be finalised in drafting, without reopening the headline figures | Outcome to be read across into UK's parallel Article XXVIII/safeguard treatment of EU-origin steel, as signalled but not committed",1652
firm__rep3__2026-08-27T08-39-40-327Z,firm,3,5,1,eu-geneva,opening,400000,,global,50,,False,FTA tariff reductions disapplied for non-EEA partners including the UK | quota administered first-come first-served,857
firm__rep3__2026-08-27T08-39-40-327Z,firm,3,6,1,uk-geneva,,,,,,,,,1764
firm__rep3__2026-08-27T08-39-40-327Z,firm,3,18,2,eu-geneva,,,,,,,,,1450
firm__rep3__2026-08-27T08-39-40-327Z,firm,3,19,2,uk-geneva,,,,,,,,,1852
firm__rep3__2026-08-27T08-39-40-327Z,firm,3,30,3,eu-geneva,counter,400000,,country_specific,50,3,True,"Hybrid structure: country-specific tranche for principal suppliers (UK, Turkey, Korea) carved from within the existing 400,000t pool; remainder stays global FCFS. | Allocation-method shift offered conditionally, not finalised, pending UK tabling its own tranche/rate figures. | FTA/TCA disapplication: differentiated treatment for TCA-origin steel is under active review and could form part of a final package, contingent on overall settlement across tranche, rate and duration - not a standalone concession. | Duration/review offer from Round 2 reiterated: defined duration with review clause tied to import and injury data.",1450
firm__rep3__2026-08-27T08-39-40-327Z,firm,3,31,3,uk-geneva,counter,,,country_specific,,3,True,"UK proposes defined duration of 3 years with mandatory, data-triggered review clause (import volumes and injury data) | UK does not accept overall TRQ pool size as fixed; pool volume remains a live matter under Article XXVIII compensation discussion | UK requires explicit in-principle confirmation that TCA-origin product will be excluded from FTA disapplication before tabling tranche/rate figures | UK signals willingness to table indicative tranche and out-of-quota rate figures promptly once both pool-size flexibility and TCA exclusion are confirmed in principle",2163
firm__rep3__2026-08-27T08-39-40-327Z,firm,3,40,4,eu-geneva,counter,500000,150000,country_specific,35,3,True,"UK-origin steel fully excluded from FTA/TCA disapplication clause; UK retains full TCA preferential treatment on the 41 lines | Disapplication of FTA preferences applies only to non-UK, non-EEA FTA partners | Rest-of-world FCFS allocation within the pool structured to avoid eroding current effective access for other principal suppliers (Turkey, Korea) | Review clause triggered by import volume and injury data, allowing for adjustment or extension of duration/volume/rate at review point | Package is indivisible - all four elements (pool/tranche, rate, duration/review, TCA exclusion) stand or fall together",1716
firm__rep3__2026-08-27T08-39-40-327Z,firm,3,41,4,uk-geneva,counter,1200000,700000,country_specific,25,3,True,"TCA/FTA exclusion for UK-origin steel accepted as tabled by the EU - full and unconditional, not linked to tranche/rate outcome | Duration of 3 years with mandatory data-triggered review clause accepted as tabled | Circumvention/origin verification provisions to be agreed in implementing detail, not a barrier to closing on core architecture | UK notes willingness to discuss improved treatment for EU exporters under UK's own steel safeguard as part of a final close, contingent on EU meeting tranche/pool/rate ask",1792
firm__rep4__2026-08-27T10-22-59-607Z,firm,4,5,1,eu-geneva,opening,400000,,global,50,3,False,"FTA tariff reductions disapplied for non-EEA partners, including the UK, remains on the table as notified | EU open to discussing enforcement/circumvention provisions | EU open to hearing UK proposals on country-specific allocation and compensation elsewhere in the schedule, but has not agreed to either",1019
firm__rep4__2026-08-27T10-22-59-607Z,firm,4,6,1,uk-geneva,counter,1200000,2400000,country_specific,10,2,True,"TCA tariff preference for UK-origin steel preserved in full; no disapplication of FTA rates for UK | Quota administered by licence, not first-come first-served | Enforcement/circumvention provisions targeted at non-market-economy transhipment, not UK-origin product | Compensation on other EU schedule lines to be discussed once TRQ design is settled",1589
firm__rep4__2026-08-27T10-22-59-607Z,firm,4,19,2,eu-geneva,counter,400000,,global,50,3,True,"Enforcement/anti-circumvention drafting open for technical discussion | FTA/TCA disapplication remains general, no UK carve-out at this stage | EU requests concrete UK compensation offer before further movement on volume/allocation",1753
firm__rep4__2026-08-27T10-22-59-607Z,firm,4,20,2,uk-geneva,counter,,,country_specific,,3,True,"Anti-circumvention/transhipment drafting to proceed as a parallel technical track, scoped jointly | TCA preferential tariff treatment for UK-origin steel preserved; disapplication not accepted as part of this measure | Compensation elsewhere in EU schedule to be discussed only once allocation architecture (country-specific vs global) is resolved in principle | UK reserves position on all figures pending EU response on allocation methodology",2133
firm__rep4__2026-08-27T10-22-59-607Z,firm,4,32,3,eu-geneva,counter,400000,,global,50,3,True,"Licensed 'principal supplier' sub-window inside the 400,000t global pool for suppliers with demonstrated historic trade (covers UK, Turkey, Korea in practice); remainder of pool administered FCFS | No UK-specific tonnage or percentage named at this stage; mechanics to be agreed in principle before shares are discussed | Anti-circumvention/transhipment drafting to proceed as a parallel technical track | Review clause to include explicit re-examination point on interaction with FTA preference schedules generally (not a UK-specific carve-out) | TCA/FTA disapplication remains general to all non-EEA partners; no exemption offered | EU expects, in this round, a concrete UK compensation offer and clarity on treatment of EU exporters under the UK's own parallel safeguard/Article XXVIII process",1943
firm__rep4__2026-08-27T10-22-59-607Z,firm,4,33,3,uk-geneva,counter,,,country_specific,,3,True,"EU to table concrete sub-window size and eligibility criteria before further UK movement | Total pool volume of 400,000t flagged as inadequate and reopened as a live question | UK indicative anchor: guaranteed UK access in region of 70-85% of recent historic average trade, via tranche or sub-window minimum, not disclosed as a floor | TCA/FTA disapplication remains unresolved; review-clause re-examination noted but not accepted as sufficient | Anti-circumvention technical track and 3-year duration/review clause banked as agreed in principle",2346
firm__rep4__2026-08-27T10-22-59-607Z,firm,4,45,4,eu-geneva,counter,400000,72000,global,50,3,True,"72,000t licensed principal-supplier sub-window within the 400,000t global pool, open on equal eligibility criteria to UK, Turkey and Korea by virtue of demonstrated historic trade — not a UK-specific country share | Remainder of pool administered first-come first-served | Mandatory review clause after 3 years, including explicit re-examination point on interaction with FTA preference schedules generally | Anti-circumvention/transhipment drafting to proceed as a parallel technical track | No carve-out from TCA/FTA disapplication beyond the review-clause re-examination point | Offer conditional on UK tabling a concrete compensation offer on EU schedule rebalancing and clarifying treatment of EU exporters under UK's own safeguard/Article XXVIII process, in this same round",2011
firm__rep4__2026-08-27T10-22-59-607Z,firm,4,46,4,uk-geneva,,,,,,,,,2502
focal_firm_ukgva__rep1__2026-08-24T21-20-23-021Z,focal_firm_ukgva,1,5,1,eu-geneva,opening,,,global,50,,False,"FTA tariff preferences disapplied for all non-EEA FTA partners, including UK | Global first-come-first-served administration as notified",918
focal_firm_ukgva__rep1__2026-08-24T21-20-23-021Z,focal_firm_ukgva,1,6,1,uk-geneva,opening,,,country_specific,,,True,"UK seeks a country-specific TRQ share reflecting historical trade volumes rather than a global FCFS pool | UK seeks the FTA/TCA disapplication treated as a separate question from the general TRQ design | UK requests the Commission's methodology for the 400,000 tonne figure | UK flags that any settlement must be assessed against actual historical trade flows, not aggregate global figures",2074
focal_firm_ukgva__rep1__2026-08-24T21-20-23-021Z,focal_firm_ukgva,1,18,2,eu-geneva,,,,,,,,,2436
focal_firm_ukgva__rep1__2026-08-24T21-20-23-021Z,focal_firm_ukgva,1,19,2,uk-geneva,counter,,,country_specific,25,3,True,"UK-specific tranche within enlarged global TRQ, not a global FCFS pool | Review clause at 18 months tied to import-monitoring data | Partial preservation of TCA preference on a defined subset of the 41 lines, or equivalent volume top-up in lieu | Tranche size treated as addressing FTA disapplication and volume loss as two distinct harms, not conflated into one figure",2251
focal_firm_ukgva__rep1__2026-08-24T21-20-23-021Z,focal_firm_ukgva,1,29,3,eu-geneva,counter,,,country_specific,50,4,True,"UK-specific tranche of 300,000-350,000 tonnes within a total TRQ pool of 550,000-600,000 tonnes; remainder administered globally on first-come first-served basis | Two-year review clause explicitly tied to import-monitoring data, with a defined mechanism for reopening quota parameters based on that data | Exploration of reduced duty or preferential quota access on up to 4 of the 41 tariff lines, justified on technical/economic grounds (non-contribution to NME-linked overcapacity), not on TCA-origin legal grounds | No legal carve-out of TCA-origin steel from the general FTA disapplication provision | UK asked to identify candidate lines for the technical carve-out for feasibility assessment",2867
focal_firm_ukgva__rep1__2026-08-24T21-20-23-021Z,focal_firm_ukgva,1,30,3,uk-geneva,counter,,,country_specific,25,3,True,"UK-specific tranche of 1.2 million tonnes within an enlarged global TRQ pool | Out-of-quota rate below 50% sought, at least on the in-quota tranche or on HRC/plate lines specifically | Two-year data-triggered review acceptable in principle, with an 18-month first checkpoint explored within that structure | Willing to engage on technical product-line mechanism for up to four lines, category-level exposure indicated as HRC and plate as highest priority | Maintain position that tranche, rate and FTA-disapplication compensation address distinct harms even if delivered through a single mechanism",2721
focal_firm_ukgva__rep1__2026-08-24T21-20-23-021Z,focal_firm_ukgva,1,42,4,eu-geneva,counter,,,country_specific,50,4,True,"UK-specific tranche of 400,000-450,000 tonnes within total pool of 650,000-700,000 tonnes; remainder global FCFS | Exploratory concept (not finalised): reduced out-of-quota rate of 35-40% applying only to UK-origin volumes above the UK tranche, general 50% rate unchanged for all other trade and suppliers | Two-year formal review with data-triggered reopening mechanism, plus an 18-month interim monitoring checkpoint (reporting only) feeding into the 2-year review | Product-line mechanism narrowed to hot-rolled coil and plate only; rebar and wire rod dropped from consideration; reduced (non-zero) duty or preferential quota access contingent on UK providing technical case for non-contribution to NME overcapacity | No TCA-origin legal carve-out from FTA disapplication; all relief delivered via tranche/rate/review/product-line package on technical-economic grounds | Package presented as integrated, not as separately-sized compensation for distinct harms",2549
focal_firm_ukgva__rep1__2026-08-24T21-20-23-021Z,focal_firm_ukgva,1,43,4,uk-geneva,counter,,,country_specific,30,3,True,"Two-year formal review with data-triggered reopening mechanism, plus an 18-month interim monitoring checkpoint using agreed import data, accepted as the review architecture | Product-line technical mechanism to apply to two nominated lines (principal HRC line, principal plate line) with UK to provide technical case on grades/specifications/usage | Two further HRC/plate lines held in reserve for potential future nomination | Benefits delivered via the product-line mechanism are additive to the tranche, not netted against it or counted as substitute compensation | Reduced out-of-quota rate to apply specifically to UK-origin volumes above the tranche",2825
focal_firm_ukgva__rep1__2026-08-24T21-20-23-021Z,focal_firm_ukgva,1,54,5,eu-geneva,counter,,,country_specific,50,4,True,"UK-specific tranche of up to 550,000 tonnes within the 800,000 tonne total pool; remainder allocated globally on a first-come first-served basis | UK-specific above-tranche rate of 30% applying only to UK-origin volumes above the 550,000 tonne tranche (general regime rate remains 50% for all other suppliers) | 2-year formal review with data-triggered reopening mechanism, plus an 18-month interim monitoring checkpoint feeding into it, treated as settled architecture | Reduced duty of approximately 15-20% on two specific nominated lines (UK's principal HRC line and principal heavy plate line), contingent on technical non-contribution case, additional to the tranche | No legal carve-out of TCA-origin steel from the FTA disapplication provision, under any circumstances, at any volume or rate level | Tranche, above-tranche rate, review architecture and product-line treatment presented as one integrated package addressing the totality of impact",2607
focal_firm_ukgva__rep1__2026-08-24T21-20-23-021Z,focal_firm_ukgva,1,55,5,uk-geneva,counter,,,country_specific,30,3,True,"Total enlarged EU-wide TRQ pool of 800,000 tonnes, with a UK-specific country tranche of 650,000 tonnes within it; remainder administered globally FCFS | 30% out-of-quota rate applying specifically to UK-origin volumes above the tranche, accepted as resolved if tranche lands at 650,000 tonnes | Two-year formal review with data-triggered reopening mechanism, plus 18-month interim monitoring checkpoint feeding into it — treated as settled architecture, not reopened | Product-line mechanism extended to all four UK-nominated HRC and plate lines, targeting preferential rate of 15-20% on those lines, contingent on technical non-contribution case; explicitly additional to, not a substitute for, the tranche/rate package | UK will not press further for a formal legal carve-out from the FTA disapplication provided the overall package (tranche, rate, review, product-line treatment) is agreed at the levels proposed | 3-year duration for the overall arrangement, consistent with review clause structure",2834
focal_firm_ukgva__rep1__2026-08-24T21-20-23-021Z,focal_firm_ukgva,1,67,6,eu-geneva,counter,,,country_specific,50,4,True,"UK-specific tranche of 620,000 tonnes within the 870,000 tonne total pool; remainder administered globally on a first-come first-served basis | UK-specific above-tranche rate of 30% applying only to UK-origin volumes above the 620,000 tonne tranche; general regime rate of 50% remains for the global pool and other suppliers | Two-year formal review with data-triggered reopening mechanism, plus an eighteen-month interim monitoring checkpoint reporting against agreed import data, feeding into the two-year review | Reduced (non-zero) duty in the 15-20% range on the four UK-nominated hot-rolled coil and plate lines, contingent on technical non-contribution assessment; additional to, not counted against, the tranche | No legal carve-out disapplying the FTA disapplication provision for TCA-origin steel; the tranche, rate, review and product-line mechanism together constitute the functional compensation for this impact | FTA disapplication (non-EEA) proceeds as notified subject to the above product-line and tranche mitigations",1803
focal_firm_ukgva__rep1__2026-08-24T21-20-23-021Z,focal_firm_ukgva,1,68,6,uk-geneva,accept,,,country_specific,30,3,True,"Total enlarged TRQ pool of approximately 870,000 tonnes, remainder beyond the UK-specific tranche administered globally on a first-come first-served basis | 30% out-of-quota rate applies specifically to UK-origin volumes above the 620,000 tonne tranche | Two-year formal review with data-triggered reopening mechanism, plus an eighteen-month interim monitoring checkpoint using agreed import data feeding into that review | Reduced duty in the 15-20% range on all four nominated UK hot-rolled coil and plate lines, contingent on the technical non-contribution case standing up to assessment, additional to and not netted against the tranche | No legal carve-out disapplying the FTA disapplication for TCA-origin steel; UK does not press this point further on the basis the integrated package reflects the totality of impact including loss of preferential treatment | Package presented as full and final settlement of Article XXVIII compensation for this modification",1550
focal_firm_ukgva__rep1__2026-08-26T20-20-00-841Z,focal_firm_ukgva,1,5,1,eu-geneva,opening,450000,200000,country_specific,50,3,True,"Preserve TCA-preferential treatment for UK-origin steel within the tranche, conditional on strengthened rules of origin and anti-circumvention provisions | Willing to discuss additional compensation elsewhere in EU schedule if UK tranche alone judged insufficient | Review clause tied to volume and market conditions, triggerable by either side",1077
focal_firm_ukgva__rep1__2026-08-26T20-20-00-841Z,focal_firm_ukgva,1,6,1,uk-geneva,counter,3000000,2000000,country_specific,15,1,True,"Full preservation of TCA zero-duty treatment for UK-origin steel, not blanket FTA disapplication | Robust rules-of-origin and anti-circumvention provisions to address transshipment risk | Licensed/certificate-based administration of the UK tranche rather than pure FCFS, to prevent exhaustion by other suppliers | Willingness to discuss compensation on other EU schedule lines if volume gap remains after quota negotiation | Total pool architecture to be sized so UK tranche is not exposed to Turkey/Korea volumes",2009
focal_firm_ukgva__rep1__2026-08-26T20-20-00-841Z,focal_firm_ukgva,1,18,2,eu-geneva,counter,500000,320000,country_specific,40,2,True,"TCA duty treatment preserved for UK-origin steel within the tranche; out-of-tranche volumes subject to out-of-quota rate | Review clause at 12 months within the 2-year term | Invitation to UK to identify specific EU schedule lines/sectors of interest as potential compensation | Invitation to UK to set out current treatment of EU exporters under UK safeguard country allocations, as basis for reciprocal discussion | Commitment to begin parallel technical drafting on rules-of-origin and anti-circumvention text",1902
focal_firm_ukgva__rep1__2026-08-26T20-20-00-841Z,focal_firm_ukgva,1,19,2,uk-geneva,counter,1800000,1200000,country_specific,20,2,True,"Review at 12 months to be substantive with defined trigger criteria (e.g. trade flow data, industry impact), not a formality | TCA treatment: within-tranche-only preservation rejected as insufficient; full preservation remains UK's stated position, but conditional/near-full preservation discussable if EU moves materially further on tranche size and rate | Parallel technical work on rules-of-origin and anti-circumvention text to begin now, without prejudice to final numbers | UK open in principle to discussing improved country-specific allocation for EU-origin steel within UK safeguard measure, as part of a wider linked package conditional on EU movement on volume/rate — no figures offered yet | UK not yet naming specific EU schedule compensation lines; reserves this route pending further movement on steel-specific terms",2498
focal_firm_ukgva__rep1__2026-08-26T20-20-00-841Z,focal_firm_ukgva,1,31,3,eu-geneva,counter,600000,400000,country_specific,30,2,True,"Expedited review trigger: tranche utilisation >90% by month 9, or defined import surge threshold, prompting review ahead of the 12-month point | TCA treatment: full TCA duty rate within tranche; above-tranche volumes receive tapered preferential rate equal to half the prevailing out-of-quota rate (15% at current 30% out-of-quota rate) | Conditioned on strongest available rules-of-origin and anti-circumvention text, drafting to begin in parallel now | Request for concrete UK indication on reciprocal safeguard treatment for EU exporters (country-specific share or allocation method shift) ahead of Round 4 | EU schedule compensation lines not named at this stage; EU continues to solicit UK interest without commitment",2166
focal_firm_ukgva__rep1__2026-08-26T20-20-00-841Z,focal_firm_ukgva,1,32,3,uk-geneva,counter,1100000,750000,country_specific,25,2,True,"Quantitative automatic trigger: if UK tranche utilisation exceeds 75% within 9 months, an automatic pro-rata top-up applies pending full review | TCA treatment preserved in full within tranche; above-tranche taper benchmarked against trailing three-year UK trade average rather than tranche ceiling alone, at half the prevailing out-of-quota rate | Strongest available rules-of-origin and anti-circumvention text, technical drafting to proceed in parallel | UK willing to increase EU country-specific allocation under UK safeguard by ~15-20% above current levels, strictly conditional on matched EU movement on tranche/rate this round | Illustrative (non-committed) UK interest in compensation elsewhere in EU schedule: aerospace/automotive components, machinery and mechanical equipment, specialty chemicals",2595
focal_firm_ukgva__rep1__2026-08-26T20-20-00-841Z,focal_firm_ukgva,1,43,4,eu-geneva,counter,850000,550000,country_specific,25,2,True,"Automatic pro-rata top-up trigger if UK tranche utilisation exceeds 85% within 9 months, capped at 15% of tranche, pending full review at 12 months | Full TCA duty treatment for UK-origin steel within the tranche | Above-tranche volumes receive a tapered preferential rate of 12.5% (half the out-of-quota rate), benchmarked against a trailing three-year UK-EU trade average rather than the tranche ceiling | Conditioned on finalising the strongest available rules-of-origin and anti-circumvention text alongside this settlement | Requires UK to convert its 15-20% safeguard reciprocity offer for EU exporters into binding, textually specific commitment as part of the same package | UK to confirm priority compensation sector(s) among aerospace/automotive components, machinery, specialty chemicals; EU may bring forward one low-sensitivity line as a closing instrument if needed",2319
focal_firm_ukgva__rep1__2026-08-26T20-20-00-841Z,focal_firm_ukgva,1,44,4,uk-geneva,accept,850000,550000,country_specific,25,2,True,"Automatic pro-rata top-up if UK tranche utilisation exceeds 85% within nine months, capped at 15% of the tranche, pending full review at twelve months | Full TCA duty treatment for UK-origin steel within the tranche | Above-tranche taper rate of 12.5% (half the out-of-quota rate), benchmarked against trailing three-year UK-EU trade average rather than the tranche ceiling | Joint drafting of robust rules-of-origin and anti-circumvention provisions to accompany the TCA taper mechanism | UK to increase EU country-specific allocation under UK's own steel safeguard measure by 20%, binding, mechanism to be agreed in parallel technical drafting | UK names aerospace/automotive components and machinery as priority compensation-elsewhere sectors for EU to test with member states if residual gap requires it; specialty chemicals not pursued",1586
focal_firm_ukgva__rep2__2026-08-26T22-13-38-944Z,focal_firm_ukgva,2,5,1,eu-geneva,,,,,,,,,1701
focal_firm_ukgva__rep2__2026-08-26T22-13-38-944Z,focal_firm_ukgva,2,6,1,uk-geneva,,,,,,,,,1926
focal_firm_ukgva__rep2__2026-08-26T22-13-38-944Z,focal_firm_ukgva,2,18,2,eu-geneva,counter,500000,300000,country_specific,40,3,True,"Review clause triggers at 18 months, scoped to trade flow data rather than full renegotiation | FTA disapplication provision to include a UK-origin carve-out: UK-origin steel retains TCA tariff treatment outside TRQ mechanics | Package is indivisible: volume, out-of-quota rate and FTA treatment move as a set | EU flags (non-binding at this stage) that improved, non-discriminatory treatment of EU exporters under the UK's own safeguard country-specific allocations would support EU ability to hold or improve this offer in later rounds",1393
focal_firm_ukgva__rep2__2026-08-26T22-13-38-944Z,focal_firm_ukgva,2,19,2,uk-geneva,counter,1800000,1300000,country_specific,25,3,True,"UK-origin steel fully and permanently excluded from any FTA/TCA disapplication provision, confirmed in legal text | Review at 18 months to include a mechanism for volume adjustment based on trade flow data, not monitoring only | Reciprocal improvements to EU exporters' treatment under the UK's own safeguard allocations available only contingent on further EU movement on tranche and out-of-quota rate | EU to table any proposed compensation on other schedule lines if volume/duty terms do not reach equivalence",2110
focal_firm_ukgva__rep2__2026-08-26T22-13-38-944Z,focal_firm_ukgva,2,29,3,eu-geneva,counter,750000,500000,country_specific,35,3,True,"FTA disapplication provision includes a UK-origin carve-out: UK-origin steel retains TCA tariff treatment outside TRQ mechanics — settled, to be reflected in legal text | Review at 18 months is data-triggered and may adjust the UK tranche by up to +/-10%, not open-ended renegotiation | EU requests a concrete, even if conditional, UK indication on reciprocal non-discriminatory treatment of EU exporters under the UK's own safeguard allocations | EU flags possible limited supplementary compensation on non-steel schedule lines as a bridging mechanism for further discussion in Round 4",1915
focal_firm_ukgva__rep2__2026-08-26T22-13-38-944Z,focal_firm_ukgva,2,30,3,uk-geneva,,,,,,,,,2395
focal_firm_ukgva__rep2__2026-08-26T22-13-38-944Z,focal_firm_ukgva,2,42,4,eu-geneva,counter,1000000,700000,country_specific,25,3,True,"FTA/TCA disapplication carve-out for UK-origin steel is settled and concluded: UK-origin steel retains TCA tariff treatment outside TRQ mechanics | Review mechanism: data-triggered consultation at 18 months keyed to trade flow data, with a capped correction band of ±15% of the UK tranche | UK's conditional reciprocity offer accepted as part of the package: 15% increase to EU country-specific allocation under UK safeguard measure, plus simplified administration | EU position: this package constitutes substantially equivalent value in full; no specific non-steel supplementary lines tabled today | In-principle willingness signalled to explore a small, low-sensitivity supplementary gesture in post-approval technical talks if required to close, excluding machinery, automotive components and chemicals",2367
focal_firm_ukgva__rep2__2026-08-26T22-13-38-944Z,focal_firm_ukgva,2,43,4,uk-geneva,accept,1000000,700000,country_specific,25,3,True,"FTA/TCA disapplication provision carries a UK-origin carve-out; UK-origin steel retains TCA tariff treatment outside TRQ mechanics; locked into legal text and non-reopenable | 18-month data-triggered review with a capped correction mechanism of ±15% on the UK tranche | UK to provide a 15% increase to the EU's country-specific allocation under the UK's own steel safeguard measure, plus administrative simplification of that allocation | EU to engage in follow-up technical talks post-Council on a possible small supplementary compensation gesture on non-steel lines, on a non-binding best-endeavours basis",1206
focal_firm_ukgva__rep3__2026-08-27T09-50-30-913Z,focal_firm_ukgva,3,5,1,eu-geneva,opening,400000,,global,50,3,False,"FTA disapplication applies to all non-EEA FTA partners as notified, pending discussion of TCA-specific treatment | EU open to discussing a UK country-specific tranche carved from the 400,000t pool | EU open to discussing a review clause tied to duration",1032
focal_firm_ukgva__rep3__2026-08-27T09-50-30-913Z,focal_firm_ukgva,3,6,1,uk-geneva,,,,,,,,,1505
focal_firm_ukgva__rep3__2026-08-27T09-50-30-913Z,focal_firm_ukgva,3,16,2,eu-geneva,counter,500000,180000,country_specific,50,3,True,"UK-origin steel fully exempted from FTA-preference disapplication; existing TCA tariff treatment preserved | Remainder of the 500,000t pool allocated among other principal suppliers (Turkey, Korea, Japan, India) via separate country-specific or residual FCFS arrangements, negotiated in parallel | Robust anti-circumvention/transhipment provisions required as a condition of any final package | Review clause at end of duration period to reassess volumes/rate in light of market conditions",1417
focal_firm_ukgva__rep3__2026-08-27T09-50-30-913Z,focal_firm_ukgva,3,17,2,uk-geneva,counter,2200000,2000000,country_specific,,3,True,"Welcome EU's full carve-out of UK-origin steel from FTA/TCA disapplication | Willing to engage constructively on anti-circumvention and enforcement drafting | Out-of-quota rate of 50% considered disproportionate and must be revisited as part of final package, not held fixed while other terms are negotiated | Review clause proposed at year 2 or 3 tied to trade flow data",1965
focal_firm_ukgva__rep3__2026-08-27T09-50-30-913Z,focal_firm_ukgva,3,28,3,eu-geneva,counter,650000,300000,country_specific,40,3,True,"FTA/TCA carve-out for UK-origin steel is agreed and final, not contingent on remaining package elements | UK to confirm anti-circumvention/transhipment enforcement text in principle this round | Review clause triggered at year 2, tied to actual trade flow data | Remainder of the 650,000 tonne pool to be allocated among other principal suppliers (Turkey, Korea, Japan, India) under separate arrangements",1457
focal_firm_ukgva__rep3__2026-08-27T09-50-30-913Z,focal_firm_ukgva,3,29,3,uk-geneva,,,,,,,,,1967
focal_firm_ukgva__rep3__2026-08-27T09-50-30-913Z,focal_firm_ukgva,3,40,4,eu-geneva,counter,750000,380000,country_specific,30,3,True,"FTA/TCA carve-out for UK-origin steel confirmed as agreed, final, and unconditional on the rest of this package | Anti-circumvention and transhipment enforcement text agreed in principle now, detailed drafting to follow before signature | Review clause at year two tied to actual trade flow data | Invitation to the UK to commit, as a linked understanding, to EU exporters retaining at least current country-specific quota share under the UK's own safeguard for the same three-year duration | This offer is explicitly framed as best and final for this process",2030
focal_firm_ukgva__rep3__2026-08-27T09-50-30-913Z,focal_firm_ukgva,3,41,4,uk-geneva,counter,900000,500000,country_specific,30,3,True,"FTA/TCA carve-out for UK-origin steel locked as unconditional and closed, per EU's Round 3 and Round 4 confirmation | Anti-circumvention and transhipment enforcement text agreed in principle, detailed drafting to follow | Review clause at year two tied to actual trade flow data | UK commits to increase EU's existing country-specific allocation under UK steel safeguard by up to 15%, for matching three-year duration, contingent on EU meeting these tranche/pool/rate terms",1689
